exp_id,condition_id,method,timestamp_utc,model_repo_id,model_revision_sha,method_repo_id,method_revision_sha,image_encoder_revision_sha,torch_version,torch_cuda_version,diffusers_version,gpu_name,dtype,scheduler,prompt_id,prompt_sha256,negative_prompt_sha256,reference_id,reference_sha256,reference_preprocess,reference_retained_area_fraction,influence_level,strength_param_name,strength_value,effective_steps,seed,width,height,steps,guidance_scale,memory_tier,process_config_key,safety_checker_present,safety_checker_enabled,vae_variant,load_seconds,generate_seconds,peak_vram_allocated_mb,peak_vram_reserved_mb,peak_device_used_mb,peak_process_rss_mb,output_sha256,status,error_type,error_message,output_path
EXP-008,C4,img2img,2026-08-01T00:22:45+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P4-deck,bfd72ef751983f8a267f571a92badb946d8eb238b3cdc44f547d63b5a30bc19c,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R4,45475315cf149fc37e17301190d8a87c72640a8e9d466534ea226413a51741d0,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,weak,strength,0.9,27,1337,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,3.101,2675.38,2958.0,4071.5,2169.39,1dd3d000bb843af01cb216a73de501a62168f87fbf4450cb31c5f472818608c4,ok,,,outputs/EXP-008/EXP-008__img2img__C4__R4__weak__s0p9__512x512__seed1337__tier0.png
EXP-008,C4,img2img,2026-08-01T00:22:48+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P4-deck,bfd72ef751983f8a267f571a92badb946d8eb238b3cdc44f547d63b5a30bc19c,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R4,45475315cf149fc37e17301190d8a87c72640a8e9d466534ea226413a51741d0,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,weak,strength,0.9,27,2026,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,3.109,2675.38,2958.0,4071.5,2169.39,df23f18f91ea9bd3d60983d60a93e098aa467dff6c635ac63deeb969ea40cbf5,ok,,,outputs/EXP-008/EXP-008__img2img__C4__R4__weak__s0p9__512x512__seed2026__tier0.png
EXP-008,C1,img2img,2026-08-01T00:22:51+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P1-poster,9c67354e368ec9b9f6e28c25781f08ad6c816ef91f74c3b969ea4591b4c24722,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R1,515d83fc703f6bec6467aef6ae43b8d8fb7ad283aa65cc9af134dafddec3ef6c,centre-crop 690x1024 -> 690x690 then LANCZOS resize to 512x512,0.6738,weak,strength,0.75,22,42,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.56,2675.38,2958.0,4071.5,2169.39,6c65620634740cd115895df5bb3361ce3444a4e32d3b59a9186f2fd57922bc27,ok,,,outputs/EXP-008/EXP-008__img2img__C1__R1__weak__s0p75__512x512__seed42__tier0.png
EXP-008,C1,img2img,2026-08-01T00:22:53+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P1-poster,9c67354e368ec9b9f6e28c25781f08ad6c816ef91f74c3b969ea4591b4c24722,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R1,515d83fc703f6bec6467aef6ae43b8d8fb7ad283aa65cc9af134dafddec3ef6c,centre-crop 690x1024 -> 690x690 then LANCZOS resize to 512x512,0.6738,weak,strength,0.75,22,1337,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.547,2675.38,2958.0,4071.5,2169.4,6e2b52596f4270262c66a918d6e389bfc80c4335f4bd40bc91d519a814b8e728,ok,,,outputs/EXP-008/EXP-008__img2img__C1__R1__weak__s0p75__512x512__seed1337__tier0.png
EXP-008,C1,img2img,2026-08-01T00:22:56+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P1-poster,9c67354e368ec9b9f6e28c25781f08ad6c816ef91f74c3b969ea4591b4c24722,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R1,515d83fc703f6bec6467aef6ae43b8d8fb7ad283aa65cc9af134dafddec3ef6c,centre-crop 690x1024 -> 690x690 then LANCZOS resize to 512x512,0.6738,weak,strength,0.75,22,2026,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.54,2675.38,2958.0,4071.5,2169.36,696658bb1641784172a4f241d2de551c1294977a03b2a8c633b913859f7684d3,ok,,,outputs/EXP-008/EXP-008__img2img__C1__R1__weak__s0p75__512x512__seed2026__tier0.png
EXP-008,C2,img2img,2026-08-01T00:22:59+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P2-geo,85ea0319cf2a6b0219702873d88f21092ac7334553e56c13c7603daec34b4660,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R2,af49e3fb28a0582b9b651253dbdcb6b05822015e1936a4042fa6c041409d6c50,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,weak,strength,0.75,22,42,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.532,2675.38,2958.0,4071.5,2169.37,549befd718af9464e302b55cc108335058145da79c2d42668d3b58e59190711e,ok,,,outputs/EXP-008/EXP-008__img2img__C2__R2__weak__s0p75__512x512__seed42__tier0.png
EXP-008,C2,img2img,2026-08-01T00:23:01+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P2-geo,85ea0319cf2a6b0219702873d88f21092ac7334553e56c13c7603daec34b4660,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R2,af49e3fb28a0582b9b651253dbdcb6b05822015e1936a4042fa6c041409d6c50,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,weak,strength,0.75,22,1337,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.513,2675.38,2958.0,4071.5,2169.38,60ad9bb33b595d70ff3b92460da121a7df23177ef1491e89ea3448b12ff46224,ok,,,outputs/EXP-008/EXP-008__img2img__C2__R2__weak__s0p75__512x512__seed1337__tier0.png
EXP-008,C2,img2img,2026-08-01T00:23:04+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P2-geo,85ea0319cf2a6b0219702873d88f21092ac7334553e56c13c7603daec34b4660,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R2,af49e3fb28a0582b9b651253dbdcb6b05822015e1936a4042fa6c041409d6c50,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,weak,strength,0.75,22,2026,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.512,2675.38,2958.0,4071.5,2169.37,29135e93b3930b8a150a2436c1dae3c403678eecd3f1d3ecf6a3ede243a01400,ok,,,outputs/EXP-008/EXP-008__img2img__C2__R2__weak__s0p75__512x512__seed2026__tier0.png
EXP-008,C3,img2img,2026-08-01T00:23:06+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P3-ukiyo,9c8648d75ada09e507fe921445f19ba7a2bce1905c95cf28f8f8be00fa577a96,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R3,cfbc213f291a0408e2cc51d051929d3a09abd100fc3c1b451b640ab7da2f83ec,centre-crop 4000x2980 -> 2980x2980 then LANCZOS resize to 512x512,0.745,weak,strength,0.75,22,42,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.549,2675.38,2958.0,4071.5,2169.39,e31520f3bb65f251c11760311acef9f028474bd0ea2b5366f96dadc1faed0a26,ok,,,outputs/EXP-008/EXP-008__img2img__C3__R3__weak__s0p75__512x512__seed42__tier0.png
EXP-008,C3,img2img,2026-08-01T00:23:09+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P3-ukiyo,9c8648d75ada09e507fe921445f19ba7a2bce1905c95cf28f8f8be00fa577a96,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R3,cfbc213f291a0408e2cc51d051929d3a09abd100fc3c1b451b640ab7da2f83ec,centre-crop 4000x2980 -> 2980x2980 then LANCZOS resize to 512x512,0.745,weak,strength,0.75,22,1337,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.637,2675.38,2958.0,4071.5,2169.41,975338ca5b48f3bafc2f20dfab0f3c15faba6c8e573e6061ddd55966f3545a3a,ok,,,outputs/EXP-008/EXP-008__img2img__C3__R3__weak__s0p75__512x512__seed1337__tier0.png
EXP-008,C3,img2img,2026-08-01T00:23:12+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P3-ukiyo,9c8648d75ada09e507fe921445f19ba7a2bce1905c95cf28f8f8be00fa577a96,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R3,cfbc213f291a0408e2cc51d051929d3a09abd100fc3c1b451b640ab7da2f83ec,centre-crop 4000x2980 -> 2980x2980 then LANCZOS resize to 512x512,0.745,weak,strength,0.75,22,2026,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.617,2675.38,2958.0,4071.5,2169.44,79a2627dcc22f3c7502e8032719dfa2cabac23ebfa76aa21a383413fb2c66bf0,ok,,,outputs/EXP-008/EXP-008__img2img__C3__R3__weak__s0p75__512x512__seed2026__tier0.png
EXP-008,C4,img2img,2026-08-01T00:23:14+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P4-deck,bfd72ef751983f8a267f571a92badb946d8eb238b3cdc44f547d63b5a30bc19c,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R4,45475315cf149fc37e17301190d8a87c72640a8e9d466534ea226413a51741d0,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,weak,strength,0.75,22,42,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.624,2675.38,2958.0,4071.5,2169.45,bd9e184f85d231dd2bdbf0065178b0d9bc04531ebde5c70ed176cc5af8ba352f,ok,,,outputs/EXP-008/EXP-008__img2img__C4__R4__weak__s0p75__512x512__seed42__tier0.png
EXP-008,C4,img2img,2026-08-01T00:23:17+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P4-deck,bfd72ef751983f8a267f571a92badb946d8eb238b3cdc44f547d63b5a30bc19c,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R4,45475315cf149fc37e17301190d8a87c72640a8e9d466534ea226413a51741d0,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,weak,strength,0.75,22,1337,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.58,2675.38,2958.0,4071.5,2169.46,dcfa7e810d587c22e4a59c327e413b718cb8b0410c55893be594b69fcc1b2993,ok,,,outputs/EXP-008/EXP-008__img2img__C4__R4__weak__s0p75__512x512__seed1337__tier0.png
EXP-008,C4,img2img,2026-08-01T00:23:20+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P4-deck,bfd72ef751983f8a267f571a92badb946d8eb238b3cdc44f547d63b5a30bc19c,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R4,45475315cf149fc37e17301190d8a87c72640a8e9d466534ea226413a51741d0,centre-crop 512x1536 -> 512x512 then LANCZOS resize to 512x512,0.3333,weak,strength,0.75,22,2026,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.533,2675.38,2958.0,4071.5,2169.46,2cbeeab9ba77ecc17a0482d234cee718b8ee935e7bb89629aade303b7fb9c3b6,ok,,,outputs/EXP-008/EXP-008__img2img__C4__R4__weak__s0p75__512x512__seed2026__tier0.png
EXP-008,C1,img2img,2026-08-01T00:23:22+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P1-poster,9c67354e368ec9b9f6e28c25781f08ad6c816ef91f74c3b969ea4591b4c24722,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R1,515d83fc703f6bec6467aef6ae43b8d8fb7ad283aa65cc9af134dafddec3ef6c,centre-crop 690x1024 -> 690x690 then LANCZOS resize to 512x512,0.6738,medium,strength,0.6,18,42,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.121,2675.38,2958.0,4071.5,2169.46,8200e640eec415d2866cb5f3e8afb0a2373261920d332e77ce05043130b3e782,ok,,,outputs/EXP-008/EXP-008__img2img__C1__R1__medium__s0p6__512x512__seed42__tier0.png
EXP-008,C1,img2img,2026-08-01T00:23:24+00:00,stable-diffusion-v1-5/stable-diffusion-v1-5,451f4fe16113bff5a5d2269ed5ad43b0592e9a14,,,,2.13.0+cu126,12.6,0.39.0,NVIDIA GeForce RTX 4060 Laptop GPU,float16,DPMSolverMultistepScheduler,P1-poster,9c67354e368ec9b9f6e28c25781f08ad6c816ef91f74c3b969ea4591b4c24722,322eba37a8cc00f3465f0420c556f351054c86b0fe77297c0e50f65cb6b7b494,R1,515d83fc703f6bec6467aef6ae43b8d8fb7ad283aa65cc9af134dafddec3ef6c,centre-crop 690x1024 -> 690x690 then LANCZOS resize to 512x512,0.6738,medium,strength,0.6,18,1337,512,512,30,7.5,0,img2img@512x512@tier0,True,False,pipeline default,10.02,2.16,2675.38,2958.0,4071.5,2169.46,3e6a3d9fd9dc105872d715bb1f7b3ab5ad8e7335d1f85d53f0ce95c38c2adff3,ok,,,outputs/EXP-008/EXP-008__img2img__C1__R1__medium__s0p6__512x512__seed1337__tier0.png
